,timestamp,fa_flight_id,altitude,groundspeed,heading,latitude,longitude,segment
215,2022-10-04 17:26:41,TLM116-1664732580-schedule-0836,79.375,281.125,173.4375,13.74808625,100.420143125,9
216,2022-10-04 17:26:42,TLM116-1664732580-schedule-0836,79.75,281.25,172.875,13.7469225,100.42033625,9
217,2022-10-04 17:26:43,TLM116-1664732580-schedule-0836,80.125,281.375,172.3125,13.74575875,100.420529375,9
218,2022-10-04 17:26:44,TLM116-1664732580-schedule-0836,80.5,281.5,171.75,13.744595,100.4207225,9
219,2022-10-04 17:26:45,TLM116-1664732580-schedule-0836,80.875,281.625,171.1875,13.74343125,100.420915625,9
220,2022-10-04 17:26:46,TLM116-1664732580-schedule-0836,81.25,281.75,170.625,13.7422675,100.42110875,9
221,2022-10-04 17:26:47,TLM116-1664732580-schedule-0836,81.625,281.875,170.0625,13.74110375,100.421301875,9
222,2022-10-04 17:26:48,TLM116-1664732580-schedule-0836,82.0,282.0,169.5,13.73994,100.421495,9
223,2022-10-04 17:26:49,TLM116-1664732580-schedule-0836,82.375,282.125,168.9375,13.738776249999999,100.421688125,9
224,2022-10-04 17:26:50,TLM116-1664732580-schedule-0836,82.75,282.25,168.375,13.7376125,100.42188125,9
225,2022-10-04 17:26:51,TLM116-1664732580-schedule-0836,83.125,282.375,167.8125,13.73644875,100.422074375,9
226,2022-10-04 17:26:52,TLM116-1664732580-schedule-0836,83.5,282.5,167.25,13.735285,100.4222675,9
227,2022-10-04 17:26:53,TLM116-1664732580-schedule-0836,83.875,282.625,166.6875,13.73412125,100.422460625,9
228,2022-10-04 17:26:54,TLM116-1664732580-schedule-0836,84.25,282.75,166.125,13.7329575,100.42265375,9
229,2022-10-04 17:26:55,TLM116-1664732580-schedule-0836,84.625,282.875,165.5625,13.73179375,100.422846875,9
230,2022-10-04 17:26:56,TLM116-1664732580-schedule-0836,85.0,283.0,165.0,13.73063,100.42304,9
231,2022-10-04 17:26:57,TLM116-1664732580-schedule-0836,85.4,282.96666666666664,164.53333333333333,13.729417999999999,100.42362133333333,9
232,2022-10-04 17:26:58,TLM116-1664732580-schedule-0836,85.8,282.93333333333334,164.06666666666666,13.728206,100.42420266666667,9
233,2022-10-04 17:26:59,TLM116-1664732580-schedule-0836,86.2,282.9,163.6,13.726994,100.424784,9
234,2022-10-04 17:27:00,TLM116-1664732580-schedule-0836,86.6,282.8666666666667,163.13333333333333,13.725781999999999,100.42536533333333,9
235,2022-10-04 17:27:01,TLM116-1664732580-schedule-0836,87.0,282.8333333333333,162.66666666666666,13.72457,100.42594666666666,9
236,2022-10-04 17:27:02,TLM116-1664732580-schedule-0836,87.4,282.8,162.2,13.723358,100.426528,9
237,2022-10-04 17:27:03,TLM116-1664732580-schedule-0836,87.8,282.76666666666665,161.73333333333332,13.722146,100.42710933333333,9
238,2022-10-04 17:27:04,TLM116-1664732580-schedule-0836,88.2,282.73333333333335,161.26666666666668,13.720934,100.42769066666666,9
239,2022-10-04 17:27:05,TLM116-1664732580-schedule-0836,88.6,282.7,160.8,13.719721999999999,100.42827199999999,9
240,2022-10-04 17:27:06,TLM116-1664732580-schedule-0836,89.0,282.6666666666667,160.33333333333334,13.71851,100.42885333333334,9
241,2022-10-04 17:27:07,TLM116-1664732580-schedule-0836,89.4,282.6333333333333,159.86666666666667,13.717298,100.42943466666667,9
242,2022-10-04 17:27:08,TLM116-1664732580-schedule-0836,89.8,282.6,159.4,13.716085999999999,100.430016,9
243,2022-10-04 17:27:09,TLM116-1664732580-schedule-0836,90.2,282.56666666666666,158.93333333333334,13.714874,100.43059733333332,9
244,2022-10-04 17:27:10,TLM116-1664732580-schedule-0836,90.6,282.53333333333336,158.46666666666667,13.713662,100.43117866666667,9
245,2022-10-04 17:27:11,TLM116-1664732580-schedule-0836,91.0,282.5,158.0,13.71245,100.43176,9
246,2022-10-04 17:27:12,TLM116-1664732580-schedule-0836,91.4,282.46666666666664,157.53333333333333,13.711238,100.43234133333333,9
247,2022-10-04 17:27:13,TLM116-1664732580-schedule-0836,91.8,282.43333333333334,157.06666666666666,13.710026,100.43292266666667,9
248,2022-10-04 17:27:14,TLM116-1664732580-schedule-0836,92.2,282.4,156.6,13.708814,100.433504,9
249,2022-10-04 17:27:15,TLM116-1664732580-schedule-0836,92.6,282.3666666666667,156.13333333333333,13.707602,100.43408533333333,9
250,2022-10-04 17:27:16,TLM116-1664732580-schedule-0836,93.0,282.3333333333333,155.66666666666666,13.706389999999999,100.43466666666666,9
251,2022-10-04 17:27:17,TLM116-1664732580-schedule-0836,93.4,282.3,155.2,13.705178,100.435248,9
252,2022-10-04 17:27:18,TLM116-1664732580-schedule-0836,93.8,282.26666666666665,154.73333333333332,13.703966,100.43582933333333,9
253,2022-10-04 17:27:19,TLM116-1664732580-schedule-0836,94.2,282.23333333333335,154.26666666666665,13.702753999999999,100.43641066666666,9
254,2022-10-04 17:27:20,TLM116-1664732580-schedule-0836,94.6,282.2,153.8,13.701542,100.43699199999999,9
255,2022-10-04 17:27:21,TLM116-1664732580-schedule-0836,95.0,282.1666666666667,153.33333333333334,13.70033,100.43757333333333,9
256,2022-10-04 17:27:22,TLM116-1664732580-schedule-0836,95.4,282.1333333333333,152.86666666666667,13.699118,100.43815466666666,9
257,2022-10-04 17:27:23,TLM116-1664732580-schedule-0836,95.8,282.1,152.4,13.697906,100.43873599999999,9
258,2022-10-04 17:27:24,TLM116-1664732580-schedule-0836,96.2,282.06666666666666,151.93333333333334,13.696693999999999,100.43931733333332,9
259,2022-10-04 17:27:25,TLM116-1664732580-schedule-0836,96.6,282.03333333333336,151.46666666666667,13.695482,100.43989866666666,9
260,2022-10-04 17:27:26,TLM116-1664732580-schedule-0836,97.0,282.0,151.0,13.69427,100.44048,9
