NPD_ID;Noise Metric;Op Mode;Power Setting;L_200ft;L_400ft;L_630ft;L_1000ft;L_2000ft;L_4000ft;L_6300ft;L_10000ft;L_16000ft;L_25000ft
RR535E;SEL;D;30000;106;101.8;98.8;95.9;90.8;85.1;81;76.5;71.8;67.5
RR535E;SEL;D;35000;108.3;104.5;101.8;99.4;94.6;89.4;85.4;80.9;76.2;71.9
SPEYHK;EPNL;A;1000;89;85.1;82.1;78.7;72.9;66.4;61.7;56.5;50.9;45.2
SPEYHK;EPNL;A;2000;94.1;90.2;87.2;83.8;78;71.5;66.8;61.6;56;50.3
SPEYHK;EPNL;A;4000;104.3;100.4;97.4;94;88.2;81.7;77;71.8;66.2;60.5
SPEYHK;EPNL;A;6000;110.3;106.4;103.4;100;94.2;87.7;83;77.8;72.2;66.5
SPEYHK;EPNL;A;8000;117.3;113.4;110.4;107.2;101.2;94.7;90;84.8;79.2;73.5
SPEYHK;EPNL;A;10000;123.9;120;117;113.6;107.8;101.3;96.6;91.4;85.8;80.1
SPEYHK;EPNL;D;1000;89;85.1;82.1;78.7;72.9;66.4;61.7;56.5;50.9;45.2
SPEYHK;EPNL;D;2000;94.1;90.2;87.2;83.8;78;71.5;66.8;61.6;56;50.3
SPEYHK;EPNL;D;4000;104.3;100.4;97.4;94;88.2;81.7;77;71.8;66.2;60.5
SPEYHK;EPNL;D;6000;110.3;106.4;103.4;100;94.2;87.7;83;77.8;72.2;66.5
SPEYHK;EPNL;D;8000;117.3;113.4;110.4;107.2;101.2;94.7;90;84.8;79.2;73.5
SPEYHK;EPNL;D;10000;123.9;120;117;113.6;107.8;101.3;96.6;91.4;85.8;80.1
SPEYHK;LAmax;A;1000;86.5;80.4;76.1;71.5;64.1;56.3;50.8;45;38.9;32.8
SPEYHK;LAmax;A;2000;90.6;84.5;80.2;75.6;68.2;60.4;54.9;49.1;43;36.9
SPEYHK;LAmax;A;4000;98.8;92.7;88.4;83.8;76.4;68.6;63.1;57.3;51.2;45.1
SPEYHK;LAmax;A;6000;108.7;102.6;98.3;93.7;86.3;78.5;73;67.2;61.1;55
SPEYHK;LAmax;A;8000;113.5;107.4;103.1;98.5;91.1;83.3;77.8;72;65.9;59.8
SPEYHK;LAmax;A;10000;119.4;113.3;109;104.4;97;89.2;83.7;77.9;71.8;65.7
SPEYHK;LAmax;D;1000;86.5;80.4;76.1;71.5;64.1;56.3;50.8;45;38.9;32.8
SPEYHK;LAmax;D;2000;90.6;84.5;80.2;75.6;68.2;60.4;54.9;49.1;43;36.9
SPEYHK;LAmax;D;4000;98.8;92.7;88.4;83.8;76.4;68.6;63.1;57.3;51.2;45.1
SPEYHK;LAmax;D;6000;108.7;102.6;98.3;93.7;86.3;78.5;73;67.2;61.1;55
SPEYHK;LAmax;D;8000;113.5;107.4;103.1;98.5;91.1;83.3;77.8;72;65.9;59.8
SPEYHK;LAmax;D;10000;119.4;113.3;109;104.4;97;89.2;83.7;77.9;71.8;65.7
SPEYHK;PNLTM;A;1000;99.9;93.7;89.5;85.2;78.2;70.4;64.4;57.1;47.6;35.6
SPEYHK;PNLTM;A;2000;105.1;98.9;94.8;90.4;83.5;75.7;69.7;62.3;52.8;40.9
SPEYHK;PNLTM;A;4000;114.1;107.9;103.7;99.4;92.5;84.7;78.6;71.3;61.8;49.8
SPEYHK;PNLTM;A;6000;121;114.8;110.6;106.3;99.3;91.5;85.5;78.2;68.7;56.7
SPEYHK;PNLTM;A;8000;125.7;119.5;115.4;111;104.1;96.3;90.3;82.9;73.4;61.5
SPEYHK;PNLTM;A;10000;128.4;122.2;118;113.7;106.8;98.9;92.9;85.6;76.1;64.1
SPEYHK;PNLTM;D;1000;99.9;93.7;89.5;85.2;78.2;70.4;64.4;57.1;47.6;35.6
SPEYHK;PNLTM;D;2000;105.1;98.9;94.8;90.4;83.5;75.7;69.7;62.3;52.8;40.9
SPEYHK;PNLTM;D;4000;114.1;107.9;103.7;99.4;92.5;84.7;78.6;71.3;61.8;49.8
SPEYHK;PNLTM;D;6000;121;114.8;110.6;106.3;99.3;91.5;85.5;78.2;68.7;56.7
SPEYHK;PNLTM;D;8000;125.7;119.5;115.4;111;104.1;96.3;90.3;82.9;73.4;61.5
SPEYHK;PNLTM;D;10000;128.4;122.2;118;113.7;106.8;98.9;92.9;85.6;76.1;64.1
SPEYHK;SEL;A;1000;89.4;85.5;82.5;79.1;73.3;66.8;62.1;56.9;51.3;45.6
SPEYHK;SEL;A;2000;93.5;89.6;86.6;83.2;77.4;70.9;66.2;61;55.4;49.7
SPEYHK;SEL;A;4000;101.7;97.8;94.8;91.4;85.6;79.1;74.4;69.2;63.6;57.9
SPEYHK;SEL;A;6000;111.8;107.9;104.9;101.5;95.7;89.2;84.5;79.3;73.7;68
SPEYHK;SEL;A;8000;117.3;113.4;110.4;107;101.2;94.7;90;84.8;79.2;73.5
SPEYHK;SEL;A;10000;123.9;120;117;113.6;107.8;101.3;96.6;91.4;85.8;80.1
SPEYHK;SEL;D;1000;89.4;85.5;82.5;79.1;73.3;66.8;62.1;56.9;51.3;45.6
SPEYHK;SEL;D;2000;93.5;89.6;86.6;83.2;77.4;70.9;66.2;61;55.4;49.7
SPEYHK;SEL;D;4000;101.7;97.8;94.8;91.4;85.6;79.1;74.4;69.2;63.6;57.9
SPEYHK;SEL;D;6000;111.8;107.9;104.9;101.5;95.7;89.2;84.5;79.3;73.7;68
SPEYHK;SEL;D;8000;117.3;113.4;110.4;107;101.2;94.7;90;84.8;79.2;73.5
SPEYHK;SEL;D;10000;123.9;120;117;113.6;107.8;101.3;96.6;91.4;85.8;80.1
T1KBFP;EPNL;A;5250;98;93.2;89.5;85.3;79.3;72.8;67.6;61.4;55.1;49.1
T1KBFP;EPNL;A;10500;99.2;94.2;90.5;86.3;80.3;73.8;68.5;62.1;55.7;49.6
T1KBFP;EPNL;A;15750;100.8;95.7;91.9;87.6;81.5;75;69.7;63.3;56.9;50.8
T1KBFP;EPNL;A;21000;102.5;97.4;93.6;89.1;82.8;76.3;71;64.7;58.4;52.3
T1KBFP;EPNL;D;20000;101;95.8;91.7;87.3;80;73.1;67.5;61.4;55;49
T1KBFP;EPNL;D;29000;101.9;96.8;93;88.8;82;75.2;70;64;57.9;52.2
T1KBFP;EPNL;D;38000;103.4;98.5;94.9;90.8;84.4;77.7;72.7;67;61.1;55.6
T1KBFP;EPNL;D;47000;105.2;100.6;97;93.1;87;80.5;75.7;70.1;64.5;59.1
T1KBFP;EPNL;D;56000;107.2;102.7;99.2;95.5;89.6;83.3;78.6;73.3;67.8;62.7
T1KBFP;EPNL;D;65000;110;105.7;102.4;98.7;93.1;87.1;82.6;77.5;72.4;67.6
T1KBFP;LAmax;A;5250;92.3;85.1;80.3;75.4;67.4;58.8;52.6;45.9;39.1;32.7
T1KBFP;LAmax;A;10500;92.7;85.5;80.7;75.7;67.8;59.2;53;46.3;39.6;33.3
T1KBFP;LAmax;A;15750;93.6;86.4;81.5;76.5;68.6;60;53.9;47.2;40.5;34.3
T1KBFP;LAmax;A;21000;94.6;87.4;82.5;77.5;69.5;61;54.9;48.3;41.7;35.5
T1KBFP;LAmax;D;20000;92.9;85.9;81.3;76.4;68.5;60;53.9;47;40.1;33.6
T1KBFP;LAmax;D;29000;94.8;88;83.3;78.2;70.1;61.4;55.2;48.5;41.7;35.4
T1KBFP;LAmax;D;38000;97.1;90.2;85.7;80.4;72.3;63.5;57.3;50.7;44;37.8
T1KBFP;LAmax;D;47000;99.5;92.5;88.2;82.8;74.6;65.9;59.8;53.2;46.6;40.4
T1KBFP;LAmax;D;56000;101.9;94.8;90.8;85.1;77;68.4;62.4;55.9;49.3;43.2
T1KBFP;LAmax;D;65000;105.2;97.8;94.2;88.3;80.3;71.9;66;59.6;53.2;47.2
T1KBFP;PNLTM;A;5250;105.3;97.7;92.4;86.5;78;68.8;61.9;54.3;46.5;39.1
T1KBFP;PNLTM;A;10500;105.9;98.2;93;87.1;78.6;69.3;62.4;54.8;47;39.6
T1KBFP;PNLTM;A;15750;107;99.3;94.1;88.2;79.6;70.3;63.4;55.8;48;40.7
T1KBFP;PNLTM;A;21000;108.4;100.7;95.4;89.5;80.8;71.5;64.6;57;49.4;42.1
T1KBFP;PNLTM;D;20000;106.4;99.2;94.1;88.3;79.1;69.7;62.8;55;46.9;39.4
T1KBFP;PNLTM;D;29000;108.8;101.6;96.5;90.8;81.4;71.9;65.1;57.6;49.9;42.6
T1KBFP;PNLTM;D;38000;111.2;104.1;99;93.3;84;74.5;67.8;60.5;53;45.9
T1KBFP;PNLTM;D;47000;113.7;106.5;101.5;95.8;86.6;77.2;70.6;63.5;56.1;49.2
T1KBFP;PNLTM;D;56000;116.2;109;103.9;98.2;89.1;80;73.5;66.4;59.2;52.4
T1KBFP;PNLTM;D;65000;119.3;112.1;107;101.3;92.5;83.7;77.3;70.4;63.3;56.7
T1KBFP;SEL;A;5250;94.9;90.5;87.4;84.3;79.1;73.1;68.5;63.4;58.3;53.5
T1KBFP;SEL;A;10500;95.9;91.3;88.2;84.9;79.4;73.3;68.7;63.7;58.6;53.9
T1KBFP;SEL;A;15750;97.1;92.5;89.2;85.8;80.2;74.1;69.6;64.7;59.6;55
T1KBFP;SEL;A;21000;98.4;93.7;90.2;86.8;81.2;75.2;70.8;65.9;61;56.4
T1KBFP;SEL;D;20000;96.4;91.8;88.6;84.8;79.1;73;68.5;63.5;58.4;53.6
T1KBFP;SEL;D;29000;97.1;92.7;90;86.1;80.5;74.5;70.1;65.2;60.3;55.8
T1KBFP;SEL;D;38000;98.6;94.3;91.8;87.9;82.4;76.6;72.3;67.5;62.8;58.4
T1KBFP;SEL;D;47000;100.5;96.2;94;89.9;84.7;78.9;74.8;70.1;65.5;61.2
T1KBFP;SEL;D;56000;102.5;98.3;96.2;92.1;87;81.5;77.4;72.9;68.3;64.1
T1KBFP;SEL;D;65000;105.4;101.2;99.3;95.1;90.2;84.9;81;76.6;72.2;68.2
T56A15;EPNL;A;28;102.9;98;94.4;90.3;83.9;76.6;71;64.7;58;49.1
T56A15;EPNL;A;100;112.7;108.1;104.7;101.3;95.6;89;83.3;77.1;71.2;64.3
T56A15;EPNL;D;28;102.9;98;94.4;90.3;83.9;76.6;71;64.7;58;49.1
T56A15;EPNL;D;100;112.7;108.1;104.7;101.3;95.6;89;83.3;77.1;71.2;64.3
T56A15;LAmax;A;28;96.4;89.7;85.1;80.2;72.4;63.7;57.3;50.5;43.2;35.4
T56A15;LAmax;A;100;105.4;98.9;94.4;89.6;82;73.5;67.4;60.8;53.9;46.7
T56A15;LAmax;D;28;96.4;89.7;85.1;80.2;72.4;63.7;57.3;50.5;43.2;35.4
T56A15;LAmax;D;100;105.4;98.9;94.4;89.6;82;73.5;67.4;60.8;53.9;46.7
T56A15;PNLTM;A;28;110.5;102.8;97.4;91.4;82.2;72.1;64.7;56.5;47.9;37.2
T56A15;PNLTM;A;100;120.3;112.9;107.7;102.4;93.9;84.5;77;68.9;61.1;52.4
T56A15;PNLTM;D;28;110.5;102.8;97.4;91.4;82.2;72.1;64.7;56.5;47.9;37.2
T56A15;PNLTM;D;100;120.3;112.9;107.7;102.4;93.9;84.5;77;68.9;61.1;52.4
T56A15;SEL;A;28;98.7;94.2;91.1;87.7;82.1;75.7;70.8;65.5;59.7;53.4
T56A15;SEL;A;100;106.8;102.6;99.5;96.3;90.8;84.7;80;74.9;69.6;63.9
T56A15;SEL;D;28;98.7;94.2;91.1;87.7;82.1;75.7;70.8;65.5;59.7;53.4
T56A15;SEL;D;100;106.8;102.6;99.5;96.3;90.8;84.7;80;74.9;69.6;63.9
T56A7;EPNL;A;30;102.1;97.5;94.1;90.3;83.8;75.9;70;63.7;56.3;45.7
T56A7;EPNL;A;100;107.2;102.9;99.8;96.6;91.4;85.7;81.4;76.6;71.2;65
T56A7;EPNL;D;30;102.1;97.5;94.1;90.3;83.8;75.9;70;63.7;56.3;45.7
T56A7;EPNL;D;100;107.2;102.9;99.8;96.6;91.4;85.7;81.4;76.6;71.2;65
T56A7;LAmax;A;30;96;89.4;84.8;79.9;71.9;62.4;55;47;39.2;31.6
T56A7;LAmax;A;100;99.8;93.3;88.9;84.3;77.3;70;65.1;60;54.5;48.4
T56A7;LAmax;D;30;96;89.4;84.8;79.9;71.9;62.4;55;47;39.2;31.6
T56A7;LAmax;D;100;99.8;93.3;88.9;84.3;77.3;70;65.1;60;54.5;48.4
T56A7;PNLTM;A;30;109.7;102.3;97.1;91.4;82.1;71.4;63.7;55.5;46.2;33.8
T56A7;PNLTM;A;100;114.8;107.7;102.8;97.7;89.7;81.2;75.1;68.4;61.1;53.1
T56A7;PNLTM;D;30;109.7;102.3;97.1;91.4;82.1;71.4;63.7;55.5;46.2;33.8
T56A7;PNLTM;D;100;114.8;107.7;102.8;97.7;89.7;81.2;75.1;68.4;61.1;53.1
T56A7;SEL;A;30;98;93.7;90.6;87.2;81.4;74.2;68.3;61.8;55.5;49.4
T56A7;SEL;A;100;100.1;95.8;92.9;89.8;85;80;76.6;72.9;69;64.4
T56A7;SEL;D;30;98;93.7;90.6;87.2;81.4;74.2;68.3;61.8;55.5;49.4
T56A7;SEL;D;100;100.1;95.8;92.9;89.8;85;80;76.6;72.9;69;64.4
TAY620;EPNL;A;3372;95.4;90.8;87.4;83.7;77.8;71.5;66.9;61.8;56.3;51.2
TAY620;EPNL;A;5620;100.1;95.7;92.6;88.9;82.4;75.6;71.1;66.1;61;56.1
TAY620;EPNL;D;4496;99.5;95.2;91.9;88;81.8;73.1;67.9;62.3;56.5;51.6
TAY620;EPNL;D;13489;110.8;106.7;103.8;100.3;94.4;88.5;84.6;80.3;75.8;72.1
TAY620;LAmax;A;3372;89.1;82.7;78.4;73.9;66.8;58.9;53.1;46.9;40.4;34.3
TAY620;LAmax;A;5620;93;86.8;82.6;78;70.7;62.6;56.8;50.3;43.6;37.2
TAY620;LAmax;D;4496;91.5;85.3;81;76.1;68.7;60.2;54.3;48;41.4;35.7
TAY620;LAmax;D;13489;106.2;100.2;96.1;91.5;84.4;76.4;70.3;63.6;56.4;50.3
TAY620;PNLTM;A;3372;103;95.6;90.4;84.8;76.1;67;60.6;53.6;46.2;39.3
TAY620;PNLTM;A;5620;107.7;100.5;95.6;90;80.7;71.1;64.8;57.9;50.9;44.2
TAY620;PNLTM;D;4496;107.1;100;94.9;89.1;80.1;68.6;61.6;54.1;46.4;39.7
TAY620;PNLTM;D;13489;118.4;111.5;106.8;101.4;92.7;84;78.3;72.1;65.7;60.2
TAY620;SEL;A;3372;90.9;86.8;84;81.1;76.3;70.7;66.5;61.8;56.9;52.3
TAY620;SEL;A;5620;94.8;90.9;88.2;85.2;80.2;74.4;70.2;65.2;60.1;55.2
TAY620;SEL;D;4496;93.3;89.4;86.6;83.3;78.2;72;67.7;62.9;57.9;53.7
TAY620;SEL;D;13489;108;104.3;101.7;98.7;93.9;88.2;83.7;78.5;72.9;68.3
TAY650;EPNL;A;3372;95.6;90.8;87.3;83.7;77.7;71.3;66.8;61.6;56;50.7
TAY650;EPNL;A;5620;99.9;95.5;92.2;88.4;81.9;75.3;70.8;65.8;60.7;55.8
TAY650;EPNL;D;4496;99.9;95.5;92.3;88;81.3;72.3;67.2;61.8;56.1;51.3
TAY650;EPNL;D;13488;109.3;105.3;102.4;99.2;93.6;88.2;84.5;80.5;76.3;72.8
TAY650;LAmax;A;3372;89.3;82.9;78.6;74;66.7;58.8;53.1;46.9;40.4;34.3
TAY650;LAmax;A;5620;92.3;86;81.7;77.1;69.7;61.7;56;49.8;43.3;37.2
TAY650;LAmax;D;4496;91.3;84.8;80.2;75;67.3;58.6;53;47.2;41.1;35.8
TAY650;LAmax;D;13488;104.7;98.8;94.6;90.2;83.2;75.5;69.8;63.6;57.1;51.5
TAY650;PNLTM;A;3372;103.2;95.6;90.3;84.8;76;66.8;60.5;53.4;45.9;38.8
TAY650;PNLTM;A;5620;107.5;100.3;95.2;89.5;80.2;70.8;64.5;57.6;50.6;43.9
TAY650;PNLTM;D;4496;107.5;100.3;95.3;89.1;79.6;67.8;60.9;53.6;46;39.4
TAY650;PNLTM;D;13488;116.9;110.1;105.4;100.3;91.9;83.7;78.2;72.3;66.2;60.9
TAY650;SEL;A;3372;91.1;87;84.2;81.2;76.2;70.6;66.5;61.8;56.9;52.3
TAY650;SEL;A;5620;94.1;90.1;87.3;84.3;79.2;73.5;69.4;64.7;59.8;55.2
TAY650;SEL;D;4496;93.1;88.9;85.8;82.2;76.8;70.4;66.4;62.1;57.6;53.8
TAY650;SEL;D;13488;106.5;102.9;100.2;97.4;92.7;87.3;83.2;78.5;73.6;69.5
TAY651;EPNL;A;5000;101.6;96.7;93.2;89.1;80.4;71;65.5;55.6;45.5;36
TAY651;EPNL;A;7000;106.2;101.1;97.2;93;86.6;79.4;74.4;68.4;62.3;56.5
TAY651;EPNL;D;9000;109.3;104.2;100.4;96.3;90;83.3;78.1;72.5;66.8;61.4
TAY651;EPNL;D;11000;111.1;106.3;102.8;99;92.5;85.8;80.7;74.8;68.8;63.1
TAY651;EPNL;D;13000;111.7;107.4;104.5;101.2;96;89.9;85.5;81.2;76.8;72.7
TAY651;LAmax;A;5000;91.4;84.7;80.1;75.3;67.7;59.5;53.7;47.3;40.8;34.6
TAY651;LAmax;A;7000;97.9;91.2;86.7;82;74.4;66;60.1;53.4;46.6;40.1
TAY651;LAmax;D;9000;101.2;94.6;90.1;85.4;77.8;69.4;63.3;56.6;49.8;43.3
TAY651;LAmax;D;11000;104;97.4;92.9;88.2;80.6;72.2;66.2;59.4;52.5;45.9
TAY651;LAmax;D;13000;108.4;101.8;97.4;92.7;85.1;76.8;70.8;64.4;57.9;51.7
TAY651;PNLTM;A;5000;110;102.7;97.4;92.4;82.5;70.4;62.8;53.6;44.2;35.4
TAY651;PNLTM;A;7000;112.6;105.4;100.3;94.7;85;74.6;67.2;58.7;50.1;41.8
TAY651;PNLTM;D;9000;115.1;108.1;103.1;97.4;88.1;78.7;71.6;63.6;55.5;47.7
TAY651;PNLTM;D;11000;117.6;110.6;105.8;100.5;91.8;82.6;75.7;68.4;61;53.9
TAY651;PNLTM;D;13000;120;113.1;108.4;103.9;96.1;86.4;79.8;73.1;66.3;59.8
TAY651;SEL;A;5000;95.7;91.1;87.8;84.4;79;73;68.7;63.7;58.6;53.8
TAY651;SEL;A;7000;100.5;96.1;93.1;89.8;84.5;78.4;73.9;68.7;63.4;58.4
TAY651;SEL;D;9000;103.5;99.1;96.2;92.9;87.6;81.5;76.9;71.7;66.4;61.3
TAY651;SEL;D;11000;106.3;101.9;98.9;95.7;90.4;84.3;79.7;74.3;68.8;63.6
TAY651;SEL;D;13000;110.2;105.9;102.9;99.7;94.4;88.3;83.8;78.7;73.5;68.6
TAYGIV;EPNL;A;2000;94.2;90.3;87.3;83.9;78.1;71.6;66.9;61.7;56.1;50.4
TAYGIV;EPNL;A;3000;94.3;90.4;87.4;84;78.2;71.6;66.9;61.8;56.2;50.5
TAYGIV;EPNL;A;4000;94.6;90.7;87.7;84.3;78.5;72;67.3;62.1;56.5;50.8
TAYGIV;EPNL;A;6000;96.1;92.2;89.2;85.8;80.1;73.5;68.8;63.6;58;52.4
TAYGIV;EPNL;A;8000;98.8;94.9;91.9;88.5;82.7;76.1;71.4;66.3;60.6;55
TAYGIV;EPNL;A;10000;102.5;98.6;95.6;92.2;86.4;79.9;75.1;70;64.4;58.7
TAYGIV;EPNL;D;2000;94.2;90.3;87.3;83.9;78.1;71.6;66.9;61.7;56.1;50.4
TAYGIV;EPNL;D;3000;94.3;90.4;87.4;84;78.2;71.6;66.9;61.8;56.2;50.5
TAYGIV;EPNL;D;4000;94.6;90.7;87.7;84.3;78.5;72;67.3;62.1;56.5;50.8
TAYGIV;EPNL;D;6000;96.1;92.2;89.2;85.8;80.1;73.5;68.8;63.6;58;52.4
TAYGIV;EPNL;D;8000;98.8;94.9;91.9;88.5;82.7;76.1;71.4;66.3;60.6;55
TAYGIV;EPNL;D;10000;102.5;98.6;95.6;92.2;86.4;79.9;75.1;70;64.4;58.7
TAYGIV;EPNL;D;11000;105;101;98;94;88.5;82;77;72.5;66.5;61
TAYGIV;EPNL;D;11200;105.5;101.5;98.5;94.5;89;82.5;77.5;73;67;61.5
TAYGIV;LAmax;A;2000;86;79.9;75.6;71;63.7;55.8;50.3;44.5;38.4;32.4
TAYGIV;LAmax;A;3000;87.2;81.1;76.8;72.2;64.8;57;51.5;45.7;39.6;33.5
TAYGIV;LAmax;A;4000;88.5;82.4;78.1;73.5;66.2;58.3;52.8;47;40.9;34.9
TAYGIV;LAmax;A;6000;91.5;85.4;81.1;76.5;69.2;61.3;55.8;50;43.9;37.9
TAYGIV;LAmax;A;8000;95.1;88.9;84.7;80;72.7;64.8;59.4;53.6;47.4;41.4
TAYGIV;LAmax;A;10000;99.1;93;88.7;84.1;76.7;68.9;63.4;57.6;51.5;45.4
TAYGIV;LAmax;D;2000;86;79.9;75.6;71;63.7;55.8;50.3;44.5;38.4;32.4
TAYGIV;LAmax;D;3000;87.2;81.1;76.8;72.2;64.8;57;51.5;45.7;39.6;33.5
TAYGIV;LAmax;D;4000;88.5;82.4;78.1;73.5;66.2;58.3;52.8;47;40.9;34.9
TAYGIV;LAmax;D;6000;91.5;85.4;81.1;76.5;69.2;61.3;55.8;50;43.9;37.9
TAYGIV;LAmax;D;8000;95.1;88.9;84.7;80;72.7;64.8;59.4;53.6;47.4;41.4
TAYGIV;LAmax;D;10000;99.1;93;88.7;84.1;76.7;68.9;63.4;57.6;51.5;45.4
TAYGIV;LAmax;D;11000;101;95;91;86;79;71;65.5;60;54;47.5
TAYGIV;LAmax;D;11200;101.5;95.5;91.5;86.5;79.5;71.5;66;60.5;54.5;48
TAYGIV;PNLTM;A;2000;100;94;90;85;77.8;69.8;64.5;58.9;52.5;46.5
TAYGIV;PNLTM;A;3000;100.3;94.3;90.3;85.3;78;70;64.5;59;52.8;46.5
TAYGIV;PNLTM;A;4000;101;95;91;86;78.8;70.8;65.5;59.8;53.4;47.5
TAYGIV;PNLTM;A;6000;103.2;97;93;88;80.8;72.8;67.5;62;55.5;49.5
TAYGIV;PNLTM;A;8000;106.2;100.2;96.2;91.2;83.8;76;70.8;65;58.5;52.8
TAYGIV;PNLTM;A;10000;110.5;104.5;100.2;95.5;88.2;80.2;74.8;69.2;62.8;57
TAYGIV;PNLTM;D;2000;100;94;90;85;77.8;69.8;64.5;58.9;52.5;46.5
TAYGIV;PNLTM;D;3000;100.3;94.3;90.3;85.3;78;70;64.5;59;52.8;46.5
TAYGIV;PNLTM;D;4000;101;95;91;86;78.8;70.8;65.5;59.8;53.4;47.5
TAYGIV;PNLTM;D;6000;103.2;97;93;88;80.8;72.8;67.5;62;55.5;49.5
TAYGIV;PNLTM;D;8000;106.2;100.2;96.2;91.2;83.8;76;70.8;65;58.5;52.8
TAYGIV;PNLTM;D;10000;110.5;104.5;100.2;95.5;88.2;80.2;74.8;69.2;62.8;57
TAYGIV;PNLTM;D;11000;113;107;103;98;90.5;83;77;71.5;65;59
TAYGIV;PNLTM;D;11200;113.5;107.5;103.5;98.2;91;83.5;77.5;72;65.5;59.5
TAYGIV;SEL;A;2000;89.9;86;83;79.6;73.9;67.3;62.6;57.4;51.8;46.2
TAYGIV;SEL;A;3000;90.7;86.8;83.8;80.4;74.6;68;63.3;58.2;52.6;46.9
TAYGIV;SEL;A;4000;91.6;87.7;84.7;81.3;75.5;69;64.2;59.1;53.5;47.8
TAYGIV;SEL;A;6000;93.9;90;87;83.6;77.8;71.3;66.5;61.4;55.8;50.1
TAYGIV;SEL;A;8000;96.8;92.9;89.9;86.5;80.8;74.2;69.5;64.3;58.7;53.1
TAYGIV;SEL;A;10000;100.4;96.5;93.5;90.1;84.4;77.8;73.1;67.9;62.3;56.6
TAYGIV;SEL;D;2000;89.9;86;83;79.6;73.9;67.3;62.6;57.4;51.8;46.2
TAYGIV;SEL;D;3000;90.7;86.8;83.8;80.4;74.6;68;63.3;58.2;52.6;46.9
TAYGIV;SEL;D;4000;91.6;87.7;84.7;81.3;75.5;69;64.2;59.1;53.5;47.8
TAYGIV;SEL;D;6000;93.9;90;87;83.6;77.8;71.3;66.5;61.4;55.8;50.1
TAYGIV;SEL;D;8000;96.8;92.9;89.9;86.5;80.8;74.2;69.5;64.3;58.7;53.1
TAYGIV;SEL;D;10000;100.4;96.5;93.5;90.1;84.4;77.8;73.1;67.9;62.3;56.6
TAYGIV;SEL;D;11000;102;98;95.5;92;86;79.5;74.5;70;64;58.5
TAYGIV;SEL;D;11200;102.5;98.5;96;92.5;86.5;80;75;70.5;64.5;59
TF7312;EPNL;A;1000;98.1;92.9;88.9;84.4;76.5;68.3;62.1;55;47;36.2
TF7312;EPNL;A;1500;103.6;98.5;94.8;90.5;82.9;75.1;69.3;62.6;54.7;44.9
TF7312;EPNL;D;1500;103.6;98.5;94.8;90.5;82.9;75.1;69.3;62.6;54.7;44.9
TF7312;EPNL;D;2650;114.8;108.9;104.3;99;90.9;82.3;75.5;67.6;59.4;47.8
TF7312;LAmax;A;1000;91.1;84.2;79.2;73.9;65.5;56.6;50.2;43.5;36.3;28.6
TF7312;LAmax;A;1500;96.1;89.3;84.4;79.3;71;61.9;55.2;48;40.1;31.6
TF7312;LAmax;D;1500;96.1;89.3;84.4;79.3;71;61.9;55.2;48;40.1;31.6
TF7312;LAmax;D;2650;107.5;99.8;94.4;88.9;80.1;70.3;62.9;54.6;45.3;35
TF7312;PNLTM;A;1000;105.7;97.7;91.9;85.5;74.8;63.8;55.8;46.8;36.9;24.3
TF7312;PNLTM;A;1500;111.2;103.3;97.8;91.6;81.2;70.6;63;54.4;44.6;33
TF7312;PNLTM;D;1500;111.2;103.3;97.8;91.6;81.2;70.6;63;54.4;44.6;33
TF7312;PNLTM;D;2650;122.4;113.7;107.3;100.1;89.2;77.8;69.2;59.4;49.3;35.9
TF7312;SEL;A;1000;93.7;89;85.6;81.8;75.6;68.9;64.1;58.8;53.1;46.9
TF7312;SEL;A;1500;99.3;94.8;91.4;87.8;81.8;74.9;69.7;64;57.6;50.6
TF7312;SEL;D;1500;99.3;94.8;91.4;87.8;81.8;74.9;69.7;64;57.6;50.6
TF7312;SEL;D;2650;110.5;105;101.1;97.1;90.6;83;77.1;70.3;62.5;53.8
TF7313;EPNL;A;880;94.2;89.3;85.5;80.9;73.4;65.6;59.6;52.4;42.6;28.9
TF7313;EPNL;A;2300;100.2;95.8;92.6;89.1;83.2;76.1;70.9;64.4;57.2;47.8
TF7313;EPNL;D;2300;100.2;95.8;92.6;89.1;83.2;76.1;70.9;64.4;57.2;47.8
TF7313;EPNL;D;3000;107.8;103.4;100.1;96.5;90.4;83.2;77.4;71.9;64.7;55.2
TF7313;LAmax;A;880;85.8;78.6;73.4;67.9;59.1;50;43.6;36.6;28.8;20.7
TF7313;LAmax;A;2300;95.2;88.6;84.1;79.3;71.7;63.4;57.3;50.1;41.6;32.2
TF7313;LAmax;D;2300;95.2;88.6;84.1;79.3;71.7;63.4;57.3;50.1;41.6;32.2
TF7313;LAmax;D;3000;101;94.4;89.8;85;77.4;69.1;63;55.9;47.6;38.6
TF7313;PNLTM;A;880;101.8;94.1;88.5;82;71.7;61.1;53.3;44.2;32.5;17
TF7313;PNLTM;A;2300;107.8;100.6;95.6;90.2;81.5;71.6;64.6;56.2;47.1;35.9
TF7313;PNLTM;D;2300;107.8;100.6;95.6;90.2;81.5;71.6;64.6;56.2;47.1;35.9
TF7313;PNLTM;D;3000;115.4;108.2;103.1;97.6;88.7;78.7;71.1;63.7;54.6;43.3
TF7313;SEL;A;880;87.1;82.9;79.8;76.4;70.8;64.3;59.3;53.8;47.6;41
