fa_flight_id,heading,longitude,groundspeed,latitude,timestamp,altitude
AIQ311-1670716320-schedule-0614,201.05263157894737,100.42226736842106,300.7368421052632,13.77383052631579,2022-12-12 23:51:20+00:00,7726.315789473683
AIQ311-1670716320-schedule-0614,199.57894736842104,100.42217105263158,300.10526315789474,13.772575789473684,2022-12-12 23:51:21+00:00,7789.473684210526
AIQ311-1670716320-schedule-0614,198.10526315789477,100.4220747368421,299.4736842105263,13.771321052631578,2022-12-12 23:51:22+00:00,7852.631578947368
AIQ311-1670716320-schedule-0614,196.6315789473684,100.42197842105264,298.8421052631579,13.770066315789473,2022-12-12 23:51:23+00:00,7915.789473684211
AIQ311-1670716320-schedule-0614,195.1578947368421,100.42188210526317,298.2105263157895,13.768811578947368,2022-12-12 23:51:24+00:00,7978.947368421052
AIQ311-1670716320-schedule-0614,193.68421052631575,100.42178578947367,297.57894736842104,13.767556842105265,2022-12-12 23:51:25+00:00,8042.105263157894
AIQ311-1670716320-schedule-0614,192.21052631578948,100.4216894736842,296.94736842105266,13.766302105263158,2022-12-12 23:51:26+00:00,8105.263157894737
AIQ311-1670716320-schedule-0614,190.73684210526315,100.42159315789472,296.3157894736842,13.765047368421053,2022-12-12 23:51:27+00:00,8168.421052631579
AIQ311-1670716320-schedule-0614,189.26315789473685,100.42149684210528,295.6842105263158,13.763792631578946,2022-12-12 23:51:28+00:00,8231.57894736842
AIQ311-1670716320-schedule-0614,187.7894736842105,100.4214005263158,295.05263157894734,13.76253789473684,2022-12-12 23:51:29+00:00,8294.736842105263
AIQ311-1670716320-schedule-0614,186.31578947368425,100.42130421052632,294.42105263157896,13.761283157894736,2022-12-12 23:51:30+00:00,8357.894736842105
AIQ311-1670716320-schedule-0614,184.8421052631579,100.42120789473684,293.7894736842105,13.760028421052631,2022-12-12 23:51:31+00:00,8421.052631578948
AIQ311-1670716320-schedule-0614,183.3684210526316,100.42111157894738,293.1578947368421,13.758773684210526,2022-12-12 23:51:32+00:00,8484.210526315788
AIQ311-1670716320-schedule-0614,181.8947368421053,100.4210152631579,292.5263157894737,13.75751894736842,2022-12-12 23:51:33+00:00,8547.368421052632
AIQ311-1670716320-schedule-0614,180.42105263157896,100.42091894736842,291.89473684210526,13.756264210526314,2022-12-12 23:51:34+00:00,8610.526315789473
AIQ311-1670716320-schedule-0614,178.94736842105263,100.42082263157894,291.2631578947368,13.75500947368421,2022-12-12 23:51:35+00:00,8673.684210526315
AIQ311-1670716320-schedule-0614,177.4736842105263,100.42072631578948,290.63157894736844,13.753754736842104,2022-12-12 23:51:36+00:00,8736.842105263158
AIQ311-1670716320-schedule-0614,176.0,100.42063,290.0,13.7525,2022-12-12 23:51:37+00:00,8800.0
AIQ311-1670716320-schedule-0614,175.94444444444446,100.42076111111112,290.1111111111111,13.751047777777778,2022-12-12 23:51:38+00:00,8855.555555555557
AIQ311-1670716320-schedule-0614,175.88888888888889,100.42089222222222,290.22222222222223,13.749595555555556,2022-12-12 23:51:39+00:00,8911.111111111111
AIQ311-1670716320-schedule-0614,175.83333333333334,100.42102333333334,290.3333333333333,13.748143333333331,2022-12-12 23:51:40+00:00,8966.666666666668
AIQ311-1670716320-schedule-0614,175.77777777777777,100.42115444444444,290.44444444444446,13.74669111111111,2022-12-12 23:51:41+00:00,9022.222222222224
AIQ311-1670716320-schedule-0614,175.72222222222223,100.42128555555556,290.55555555555554,13.745238888888888,2022-12-12 23:51:42+00:00,9077.777777777776
AIQ311-1670716320-schedule-0614,175.66666666666666,100.42141666666669,290.6666666666667,13.743786666666669,2022-12-12 23:51:43+00:00,9133.333333333332
AIQ311-1670716320-schedule-0614,175.61111111111111,100.42154777777776,290.77777777777777,13.742334444444444,2022-12-12 23:51:44+00:00,9188.888888888889
AIQ311-1670716320-schedule-0614,175.55555555555554,100.42167888888888,290.8888888888889,13.740882222222222,2022-12-12 23:51:45+00:00,9244.444444444443
AIQ311-1670716320-schedule-0614,175.5,100.42181,291.0,13.73943,2022-12-12 23:51:46+00:00,9300.0
AIQ311-1670716320-schedule-0614,175.44444444444446,100.42194111111112,291.1111111111111,13.737977777777775,2022-12-12 23:51:47+00:00,9355.555555555557
AIQ311-1670716320-schedule-0614,175.38888888888889,100.42207222222224,291.22222222222223,13.736525555555556,2022-12-12 23:51:48+00:00,9411.111111111111
AIQ311-1670716320-schedule-0614,175.33333333333334,100.42220333333331,291.3333333333333,13.735073333333332,2022-12-12 23:51:49+00:00,9466.666666666668
AIQ311-1670716320-schedule-0614,175.27777777777777,100.42233444444445,291.44444444444446,13.73362111111111,2022-12-12 23:51:50+00:00,9522.222222222224
AIQ311-1670716320-schedule-0614,175.22222222222223,100.42246555555556,291.55555555555554,13.73216888888889,2022-12-12 23:51:51+00:00,9577.777777777776
AIQ311-1670716320-schedule-0614,175.16666666666666,100.42259666666666,291.6666666666667,13.730716666666666,2022-12-12 23:51:52+00:00,9633.333333333332
AIQ311-1670716320-schedule-0614,175.11111111111111,100.42272777777778,291.77777777777777,13.729264444444444,2022-12-12 23:51:53+00:00,9688.888888888889
AIQ311-1670716320-schedule-0614,175.05555555555554,100.42285888888888,291.8888888888889,13.72781222222222,2022-12-12 23:51:54+00:00,9744.444444444443
AIQ311-1670716320-schedule-0614,175.0,100.42299,292.0,13.72636,2022-12-12 23:51:55+00:00,9800.0
